id,name,popularity,explicit,artists,id_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,87,0,'Gym Class Heroes','4IJczjB0fJ04gs4uvP0Fli',0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,4,244.0
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),87,1,"'Jawsh 685', 'Jason Derulo'","'56mfhUDKa1vec6rSLZV5Eg', '07YZf4WDAMNwqr4jfgOZ8y'",0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,4,171.0
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,87,0,'James Arthur','4IWBUUAFIplrNtaOHcJPRM',0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,4,211.0
3U4isOIWM3VvDubwSI3y7a,All of Me,87,0,'John Legend','5y2Xq6xcjJb2jVM54GHK3t',0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,4,270.0
6ocbgoVGwYJhOv1GgI9NsF,7 rings,87,1,'Ariana Grande','66CXWjxzNUsdJxJ2JdwvnR',0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4,179.0
7r9ZhitdQBONTFOiJW5mr8,Reloj,87,1,"'Rauw Alejandro', 'Anuel AA'","'1mcTU81TzQhprhouKaTkpq', '2R21vXR83lH98kGeO99Y66'",0.823,0.537,8,-2.639,1,0.209,0.176,3.98e-06,0.123,0.615,175.946,4,232.0
2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),87,1,"'Pop Smoke', 'A Boogie Wit da Hoodie'","'0eDvMgVFoNV3TpwtrVCoTj', '31W5EY0aAly4Qieq6OFu6I'",0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,4,191.0
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,87,0,'Arctic Monkeys','7Ln80lUS6He07XvHI8qqHH',0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,272.0
21N4Buj4xsyLb218lYle61,Chica Ideal,87,0,"'Sebastian Yatra', 'Guaynaa'","'07YUOmWljBTXwIseAUd9TW', '0BqURncJM5B1BBu7UM51eq'",0.574,0.891,0,-3.665,0,0.157,0.0847,0.0,0.16,0.707,100.978,4,183.0
0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),87,0,"'J Balvin', 'Tainy', 'Dua Lipa', 'Bad Bunny'","'1vyhD5VmyZ7KMfW5gqLgo5', '0GM7qgcRCORpGnfcN2tCiB', '6M2wZ9GZgrQXHCFfjv46we', '4q3ewBCX7sLwd24euuV69X'",0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,4,232.0
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,87,0,'The Neighbourhood','77SW9BnxLY8rJ0RciFqkHh',0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,260.0
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,87,0,'Ritt Momney','7MPGCB854Qo4alYMOPkBka',0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,4,210.0
58pgi1RpcU2fVJsxhm7BIr,Tapão Na Raba,87,0,'Raí Saia Rodada','0NiaKn55OzJswiYevvlKfz',0.808,0.796,1,-3.169,1,0.0305,0.462,0.000269,0.155,0.799,128.048,4,175.0
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,87,0,'Billie Eilish','6qqNVTkY8uBg9cP3Jd7DAH',0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4,245.0
59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,87,0,'Jason Derulo','07YZf4WDAMNwqr4jfgOZ8y',0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,4,190.0
7FdUvDkaE24o3FPIWTvzv2,Follow You,87,0,'Imagine Dragons','53XhwfbYqKCa1cC15pYq2q',0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,176.0
5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),87,0,"'Miley Cyrus', 'Dua Lipa'","'5YGY8feqx7naU7z4HrwZM6', '6M2wZ9GZgrQXHCFfjv46we'",0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,4,169.0
1ere9b9vDw2N3m9d4uiXxa,Facas - Ao Vivo,87,0,"'Diego & Victor Hugo', 'Bruno & Marrone'","'3k68C6mNMJL6OaAdWeW2ZF', '5JXhkyafynxCvxtov7C1PV'",0.443,0.509,2,-5.995,1,0.0536,0.615,0.0,0.472,0.69,160.984,4,196.0
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,87,1,'XXXTENTACION','15UsOTVnJzReFVN1VCnxy4',0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,4,119.0
5y7DaS3jAc9eZzcSOoUIwU,Una Locura,87,0,"'Ozuna', 'J Balvin', 'Chencho Corleone'","'1i8SpTcr7yvPOmcqrbnVXY', '1vyhD5VmyZ7KMfW5gqLgo5', '37230BxxYs9ksS7OkZw3IU'",0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,4,231.0
2bRKxuH1o7pTmb1y4GfdEc,Clean White Noise - Loopable with no fade,86,0,"'Erik Eriksson', 'White Noise Baby Sleep', 'White Noise for Babies'","'2c5WYCqQGs0UttiLCzVfOe', '4W12lEvVl5wectUtRNrvDh', '4ZfEELHfyKd4odAb6YfDFw'",0.0,0.00342,8,-28.46,1,0.0,0.791,1.0,0.111,0.0,0.0,0,90.0
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,86,0,'Arctic Monkeys','7Ln80lUS6He07XvHI8qqHH',0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,161.0
2VxeLyX666F8uXCJ0dZF8B,Shallow,86,0,"'Lady Gaga', 'Bradley Cooper'","'1HY2Jd0NmPuamShAr6KMms', '4VIvfOurcf0vuLRxLkGnIG'",0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,4,216.0
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),86,0,"'Ofenbach', 'Lagique'","'4AKwRarlmsUlLjIwt38NLw', '1PbtWtrN7jZpd4toqxrjm2'",0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,4,140.0
2kS6td1yvmpNgZTt1q5pQq,Hayloft,86,0,'Mother Mother','0e86yPdC41PGRkLp2Q1Bph',0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,4,182.0
1mauYRwbpoGQX6itP2FAJC,Fan de Tus Fotos,86,0,"'Nicky Jam', 'Romeo Santos'","'1SupJlEpv7RS2tPNRaHViT', '5lwmRuXgjX8xIwlnauTZIP'",0.728,0.689,7,-5.718,1,0.0725,0.293,1.26e-05,0.109,0.431,170.089,4,198.0
2xgACMNtJ5YktyvOC83SPO,On The Ground,86,0,'ROSÉ','3eVa5w3URK5duf6eyVDbu9',0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,0.286,188.7,4,168.0
0VWLId2RwPCno9s1cJm2Vy,Travesuras - Remix,86,1,"'Nio Garcia', 'Casper Magico', 'Ozuna', 'Wisin & Yandel', 'Myke Towers', 'Flow La Movie'","'5hdhHgpxyniooUiQVaPxQ0', '1fux65HMCBvfJHqlBc4Nno', '1i8SpTcr7yvPOmcqrbnVXY', '1wZtkThiXbVNtj6hee6dz9', '7iK8PXO48WeuP03g8YR51W', '2oT7xd9iTO2ejLsNGIMa5f'",0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,4,324.0
6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,86,0,"'P!nk', 'Willow Sage Hart'","'1KCSPY1glIKqW2TotWuXOR', '0gAILSEru1PKMwP0tAqNLS'",0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,4,141.0
4FRW5Nza1Ym91BGV4nFWXI,Lemon Pepper Freestyle (feat. Rick Ross),86,1,"'Drake', 'Rick Ross'","'3TVXtAsR1Inumwj472S9r4', '1sBkRIssrMs1AbVkOJbc7a'",0.77,0.637,1,-5.53,1,0.345,0.103,0.0,0.171,0.431,94.966,4,383.0
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,86,0,'a-ha','2jzc5TC5TVFLXQlBNiIUzE',0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4,225.0
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,86,0,'Twenty One Pilots','3YQKmKGau1PzlVlkL1iodx',0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4,202.0
5Km4r87BoX2qqtoprYS1gh,LOCATION,86,1,"'KAROL G', 'Anuel AA', 'J Balvin'","'790FomKkXshlbRYZFtlgla', '2R21vXR83lH98kGeO99Y66', '1vyhD5VmyZ7KMfW5gqLgo5'",0.772,0.758,9,-3.891,1,0.0482,0.0433,0.0,0.295,0.654,115.977,4,265.0
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),86,1,"'Post Malone', '21 Savage'","'246dkjvS1zLTtiykXe5h60', '1URnnhqYAYcrqrcwql10ft'",0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,4,218.0
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,86,0,'BØRNS','1KP6TWI40m7p3QBTU6u2xo',0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4,218.0
3AJwUDP919kvQ9QcozQPxg,Yellow,86,0,'Coldplay','4gzpq5DPGxSnKTe4SA8HAU',0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,267.0
0ct6r3EGTcMLPtrXHDvVjc,The Nights,86,0,'Avicii','1vCWHaC5f2uS3yhpwWbIA6',0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,177.0
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,86,1,'Tame Impala','5INjqkS1o8h1imAzPqGZBb',0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4,216.0
4C6BlqqMwjFzOXzqpTeoWR,Ponte Pa' Mi,86,0,'Justin Quiles','14zUHaJZo1mnYtn6IBRaRP',0.878,0.713,5,-4.566,0,0.0948,0.0581,0.0,0.0822,0.615,92.028,4,202.0
2ZRo7axmMPeSVUvDbGkJah,Hope,86,1,'XXXTENTACION','15UsOTVnJzReFVN1VCnxy4',0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,111.0
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),86,1,"'Eminem', 'Juice WRLD'","'7dGJo4pcD2V6oG8kP0tJRR', '4MCBfE4596Uoi2O4DtmEMz'",0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4,211.0
27X3qzgB0Show6qfw5wNOK,Esquema Preferido,86,0,"'DJ Ivis', 'Tarcísio do Acordeon'","'0RPzmE1iY76tx1eBBXFyYn', '48HORs6F9P7IgdyKrk4MZC'",0.669,0.812,5,-4.597,1,0.11,0.256,0.0,0.0773,0.917,159.934,4,189.0
2mt1IqcFyY1zmYZT8Q3xw9,hot girl bummer,86,1,'blackbear','2cFrymmkijnjDg9SS92EPM',0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,1,188.0
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,86,0,'Lewis Capaldi','4GNC7GD6oZMSxPGyXy4MNB',0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4,215.0
696DnlkuDOXcMAnKlTgXXK,ROXANNE,86,1,'Arizona Zervas','0vRvGUQVUjytro0xpb26bs',0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,5,164.0
68mrW6gXHgupgSiDHgaDi5,Polvo,86,0,"'Nicky Jam', 'Myke Towers'","'1SupJlEpv7RS2tPNRaHViT', '7iK8PXO48WeuP03g8YR51W'",0.763,0.621,11,-6.169,0,0.066,0.0105,2.94e-06,0.106,0.582,82.042,4,211.0
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,86,0,'Dua Lipa','6M2wZ9GZgrQXHCFfjv46we',0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,4,183.0
4Lt6GXGzYsa1tgkv3nGSTm,Love Not War (The Tampa Beat),86,0,"'Jason Derulo', 'Nuka'","'07YZf4WDAMNwqr4jfgOZ8y', '1XynjLPAyPi8SZAx8LHN0Z'",0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,4,193.0
30bqVoKjX479ab90a8Pafp,Star Shopping,86,1,'Lil Peep','2kCcBybjl3SAtIcwdWpUe3',0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,4,142.0
7uoFMmxln0GPXQ0AcCBXRq,Snowman,86,0,'Sia','5WUlDfRSoLAfcVSX1WnrxN',0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,3,166.0
43zdsphuZLzwA9k4DJhU0I,when the party's over,86,0,'Billie Eilish','6qqNVTkY8uBg9cP3Jd7DAH',0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4,196.0
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,86,1,'The Weeknd','1Xyo4u8uXC1ZmMpatF05PJ',0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,4,238.0
0ri0Han4IRJhzvERHOZTMr,At My Worst,86,0,'Pink Sweat$','1W7FNibLa0O0b572tB2w7t',0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,170.0
15OjBeqNX3bShsGYQbteRv,La Tóxica,86,0,'Farruko','329e4yvIujISKGKz1BZZbO',0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97,4,181.0
7kDUspsoYfLkWnZR7qwHZl,my ex's best friend (with blackbear),86,1,"'Machine Gun Kelly', 'blackbear'","'6TIYQ3jFPwQSRmorSezPxX', '2cFrymmkijnjDg9SS92EPM'",0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,4,139.0
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),86,1,"'DJ Khaled', 'Drake'","'0QHgL1lAIqAw0HtD7YldmP', '3TVXtAsR1Inumwj472S9r4'",0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,4,200.0
79s5XnCN4TJKTVMSmOx8Ep,Dior,86,1,'Pop Smoke','0eDvMgVFoNV3TpwtrVCoTj',0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,4,216.0
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),86,0,"'Ariana Grande', 'Justin Bieber'","'66CXWjxzNUsdJxJ2JdwvnR', '1uNFoZAHBGtllmzznpCI3s'",0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,3,228.0
2nZj5YymF54qhAu7RneVP6,Coração Na Cama,86,0,'Hugo & Guilherme','1LIuN7ov1IBQDdLsU83ojl',0.764,0.794,8,-4.096,1,0.0589,0.663,0.0,0.34,0.721,110.013,4,173.0
4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,86,0,"'Jay Wheeler', 'DJ Nelson', 'Myke Towers'","'2cPqdH7XMvwaBJEVjheH8g', '2ydZrTy8U3kOMOzx20s3dg', '7iK8PXO48WeuP03g8YR51W'",0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,4,219.0
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,86,0,"'JP Saxe', 'Julia Michaels'","'66W9LaWS0DPdL7Sz8iYGYe', '0ZED1XzwlLHW4ZaG4lOT6m'",0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,4,209.0
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),86,1,"'Pop Smoke', 'Lil Tjay'","'0eDvMgVFoNV3TpwtrVCoTj', '6jGMq4yGs7aQzuGsMgVgZR'",0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,4,213.0
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),86,1,"'Juice WRLD', 'Marshmello'","'4MCBfE4596Uoi2O4DtmEMz', '64KEffDW9EtZ1y2vBYgq8T'",0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,4,205.0
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,86,0,'Fleetwood Mac','08GQAI4eElDnROBrJRGE0X',0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4,258.0
5SFXOMJJ334Wn2PwBHeRZN,Girls Like Us,86,0,'Zoe Wees','03d2mJXSMtuPI0nIvLnhoS',0.444,0.648,1,-4.955,1,0.0476,0.288,0.0,0.059,0.171,125.706,5,189.0
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",86,1,"'Internet Money', 'Gunna', 'Don Toliver', 'NAV'","'6MPCFvOQv5cIGfw3jODMF0', '2hlmm7s2ICUX0LVIhVFlZQ', '4Gso3d4CscCijv0lmajZWs', '7rkW85dBwwrJtlHRDkJDAC'",0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,4,195.0
2dl5K2ScW7jYhAhuem06cm,PROBLEMA,86,1,'Daddy Yankee','4VMYDCV2IEDYJArk749S6m',0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,4,185.0
4RJz8NfIe09gpKMiRUWKhJ,Parce (feat. Justin Quiles),86,0,"'Maluma', 'Lenny Tavárez', 'Justin Quiles'","'1r4hJ1h58CWwUQe3MxPuau', '1pQWsZQehhS4wavwh7Fnxd', '14zUHaJZo1mnYtn6IBRaRP'",0.691,0.739,5,-3.09,0,0.229,0.422,3.95e-06,0.11,0.884,83.897,4,248.0
7BKLCZ1jbUBVqRi2FVlTVw,Closer,86,0,"'The Chainsmokers', 'Halsey'","'69GGBxA162lTqCwzJG5jLp', '26VFTg2z8YR0cCuwLzESi2'",0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4,245.0
7MXVkk9YMctZqd1Srtv4MB,Starboy,86,1,"'The Weeknd', 'Daft Punk'","'1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi'",0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4,230.0
6KfoDhO4XUWSbnyKjNp9c4,Maniac,86,0,'Conan Gray','4Uc8Dsxct0oMqx0P6i60ea',0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,4,186.0
7MiZjKawmXTsTNePyTfPyL,Devil Eyes,86,0,'Hippie Sabotage','4dM6NDYSfLcspt8GLoT5aE',0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112,5,131.0
7I8L3vYCLThw2FDrE6LuzE,Además de Mí - Remix,86,1,"'Rusherking', 'KHEA', 'Duki', 'Maria Becerra', 'Lit Killah', 'Tiago PZK'","'3Apb2lGmGJaBmr0TTBJvIZ', '4m6ubhNsdwF4psNf3R8kwR', '1bAftSH8umNcGZ0uyV7LMg', '1DxLCyH42yaHKGK3cl5bvG', '1vqR17Iv8VFdzure1TAXEq', '5Y3MV9DZ0d87NnVm56qSY1'",0.397,0.613,6,-5.077,1,0.0549,0.0396,0.0,0.192,0.405,78.4,4,330.0
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,85,1,'J. Cole','6l3HvQ5sa6mXTsMTB19rO5',0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,4,293.0
4PEfJZpVjdclfzZ9XO8uDw,Hasta Abajo,85,0,"'Kevin Roldan', 'Bryant Myers', 'Lyanno'","'1RBzGO6Nm3uyhUSxP7EDWO', '6w9ToX5slZ4uIdmD17hJ3c', '1Ts9of7VPZElwPQnqnDSfW'",0.714,0.671,5,-5.119,1,0.362,0.289,0.0,0.325,0.641,169.732,4,230.0
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),85,0,"'Surf Mesa', 'Emilee'","'1lmU3giNF3CSbkVSQmLpHQ', '4ArPQ1Opcksbbf3CPwEjWE'",0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,177.0
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),85,1,"'Doja Cat', 'SZA'","'5cj0lLjcoR7YOSnhnX0Po5', '7tYKF4w9nC0nq9CsPZTHyP'",0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4,209.0
3Dv1eDb0MEgF93GpLXlucZ,Say So,85,1,'Doja Cat','5cj0lLjcoR7YOSnhnX0Po5',0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,4,238.0
7k4t7uLgtOxPwTpFmtJNTY,Tusa,85,0,"'KAROL G', 'Nicki Minaj'","'790FomKkXshlbRYZFtlgla', '0hCNtLu0JehylgoiP8L4Gh'",0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4,201.0
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",85,0,"'Dan + Shay', 'Justin Bieber'","'7z5WFjZAIYejWy0NI5lv4T', '1uNFoZAHBGtllmzznpCI3s'",0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,4,168.0
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,85,0,'Clairo','3l0CmX0FuQjFxr8SK7Vqag',0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,4,188.0
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,85,0,'Ed Sheeran','6eUKZXaKkcviH0Ku9w2n3V',0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,259.0
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),85,0,"'Kina', 'Snøw'","'4qIVPF0s71ZYW3qzhu5GkF', '5fSVkkuijRIpxuvSqysYiP'",0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,4,179.0
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,85,0,'The Police','5NGO30tJxFlKixkPSgXcFE',0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4,254.0
4xkOaSrkexMciUUogZKVTS,'Till I Collapse,85,1,"'Eminem', 'Nate Dogg'","'7dGJo4pcD2V6oG8kP0tJRR', '1Oa0bMld0A3u5OTYfMzp5h'",0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4,298.0
73O30uMI7n6DuzBmbtO7kC,Antes,85,0,"'Anuel AA', 'Ozuna'","'2R21vXR83lH98kGeO99Y66', '1i8SpTcr7yvPOmcqrbnVXY'",0.817,0.737,6,-5.453,0,0.102,0.046,1.57e-05,0.092,0.67,93.985,4,207.0
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,85,1,'Eminem','7dGJo4pcD2V6oG8kP0tJRR',0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4,290.0
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,85,0,'Foster The People','7gP3bB2nilZXLfPHJhMdvc',0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4,240.0
4TnjEaWOeW0eKTKIEvJyCa,Falling,85,0,'Trevor Daniel','7uaIm6Pw7xplS8Dy06V6pT',0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,4,159.0
2WnAKZefdRHxtBEkRjFOHC,Anyone,85,0,'Justin Bieber','1uNFoZAHBGtllmzznpCI3s',0.685,0.521,2,-8.285,1,0.0345,0.185,3.59e-06,0.111,0.578,115.885,4,191.0
7CHi4DtfK4heMlQaudCuHK,Lose Control,85,0,"'MEDUZA', 'Becky Hill', 'Goodboys'","'0xRXCcSX89eobfrshSVdyu', '4EPJlUEBy49EX1wuFOvtjK', '2nm38smINjms1LtczR0Cei'",0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4,168.0
1zB4vmk8tFRmM9UULNzbLB,Thunder,85,0,'Imagine Dragons','53XhwfbYqKCa1cC15pYq2q',0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4,187.0
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,85,1,'XXXTENTACION','15UsOTVnJzReFVN1VCnxy4',0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4,95.0
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,85,0,'Macklemore & Ryan Lewis','5BcAKTbp20cv7tC5VqPFoC',0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,4,258.0
1LXb70u8SLsvBAPWHMCTMe,Machu Picchu,85,0,"'Camilo', 'Evaluna Montaner'","'28gNT5KBp7IjEOQoevXf9N', '52qzWdNUp6ebjcNsvgZSiC'",0.788,0.789,0,-2.39,1,0.124,0.397,0.0,0.226,0.867,167.897,4,179.0
2h9TDNEXRhcDIV3fsoEVq9,What Other People Say,85,1,"'Sam Fischer', 'Demi Lovato'","'6L1XC7NrmgWRlwAeLJvVtA', '6S2OmqARrzebs0tKUEyXyp'",0.652,0.472,7,-8.084,1,0.0399,0.158,0.0,0.121,0.24,126.904,4,195.0
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,85,0,'Bruno Mars','0du5cEVh5yTK9QJze8zA0C',0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,4,214.0
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),85,0,"'Wallows', 'Clairo'","'0NIPkIjTV8mB795yEIiPYL', '3l0CmX0FuQjFxr8SK7Vqag'",0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,4,178.0
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,85,1,"'Lil Tjay', '6LACK'","'6jGMq4yGs7aQzuGsMgVgZR', '4IVAbR2w4JJNJDDRFP3E83'",0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,4,205.0
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,85,0,'Dua Lipa','6M2wZ9GZgrQXHCFfjv46we',0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4,183.0
