artist_name,track_id,track_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,duration
Wiz Khalifa,7IBSffWIu7P2MC7kMwy2FM,Hopeless Romantic (feat. Swae Lee),0.307,0.877,0.477,0.0,9,0.0929,-7.379,0,0.0587,127.023,4,0.552,78,227.0
Maren Morris,3y5B5ebFMzEEFqCPOesAXR,GIRL,0.0677,0.44,0.793,0.0,6,0.0788,-3.95,1,0.0502,143.599,4,0.447,78,251.0
Andy Grammer,4Y0TtDriFlN3XZoQx6PYsu,"Don't Give Up On Me - (From ""Five Feet Apart"")",0.0875,0.641,0.537,9.05e-06,0,0.115,-5.452,0,0.0282,112.864,4,0.0681,78,196.0
Bad Bunny,5mj8WVFcKdGA8p9HWGTSLc,Cuando Perriabas,0.137,0.787,0.705,1.06e-06,0,0.108,-7.582,1,0.0695,81.998,4,0.499,78,189.0
YNW Melly,0hwkukpHcBJfGcIUxi1tK2,Freddy Krueger (feat. Tee Grizzley),0.0918,0.834,0.621,0.0,7,0.0759,-6.156,1,0.0821,140.05,4,0.613,78,245.0
Reykon,6ayCEojiJIe5d8DwXVlGU4,Domingo (feat. Cosculluela),0.124,0.816,0.733,0.0,0,0.0812,-6.587,1,0.0448,93.022,4,0.571,78,222.0
G-Eazy,4EnEGf9JzAJhF1XNY9DJcD,"West Coast (feat. Blueface, ALLBLACK & YG)",0.0738,0.882,0.775,0.0,10,0.701,-4.986,1,0.334,98.023,4,0.805,78,257.0
Nipsey Hussle,4iVD0fTHGxV9JWloujsL3s,Double Up (feat. Belly and Dom Kennedy),0.0544,0.604,0.436,0.000242,2,0.162,-8.32,1,0.188,107.978,4,0.239,78,361.0
Halsey,6Zc5f20q7sOe1IC1c1jQvZ,Without Me (with Juice WRLD),0.351,0.742,0.515,0.0,6,0.184,-6.103,1,0.0747,136.02,4,0.452,78,229.0
(G)I-DLE,0q6boCcLaWYPIy2vOsksFg,Senorita,0.0159,0.782,0.808,4.22e-05,0,0.331,-3.139,1,0.0362,120.021,4,0.42,78,198.0
Jay Rock,51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.000874,0.563,0.717,0.0,1,0.183,-5.186,1,0.337,82.064,4,0.427,78,230.0
Shawn Mendes,376Gg7Oxo5C5jUWDWpVXeI,Where Were You In The Morning?,0.554,0.716,0.519,0.0,7,0.0993,-7.472,1,0.0554,87.963,4,0.466,78,201.0
Pardison Fontaine,0PpfPNtQOOvbMNVJijTQj0,Backin' It Up (feat. Cardi B),0.0886,0.796,0.68,0.0,10,0.268,-4.853,0,0.353,164.932,4,0.565,78,190.0
2 Chainz,1R6VwZ8TuHRzxZUxe88n4I,Rule The World (feat. Ariana Grande),0.158,0.592,0.584,2.63e-06,8,0.132,-6.232,0,0.0893,88.073,4,0.447,78,246.0
BTS,3p6hnejEQYXkiTO1lAzVc0,Euphoria,0.394,0.637,0.799,0.0,2,0.0921,-4.519,1,0.0338,104.995,4,0.562,78,229.0
Bazzi,6pmZMP2ET1OJi5rKfLO8jD,3:15,0.385,0.651,0.654,0.0,1,0.181,-5.481,1,0.0466,141.975,4,0.539,78,167.0
Metro Boomin,2Grb4G6t9VIqo6moKUloom,Don't Come Out The House (with 21 Savage),0.00661,0.87,0.35,0.000483,1,0.108,-6.082,1,0.277,74.963,4,0.175,78,168.0
EVERGLOW,06Pvy98db25O7wlfFFFIRM,Bon Bon Chocolat,0.0343,0.719,0.828,0.0,6,0.0747,-5.559,1,0.0613,139.927,4,0.634,78,229.0
Lalo Ebratt,1usoXi4f0BnMART4uActEA,Mocca - Remix,0.213,0.732,0.758,0.0,11,0.388,-1.694,1,0.189,98.007,4,0.78,78,203.0
Sean Paul,48QmG1dfvMuYLxMPt7KSRA,No Lie,0.0466,0.742,0.882,0.0,7,0.206,-2.862,1,0.117,102.04,4,0.463,78,221.0
Joji,39oeKRgsLeynDIbWuXyA47,CAN'T GET OVER YOU (feat. Clams Casino),0.684,0.9,0.316,0.0771,9,0.0853,-8.797,1,0.332,129.914,4,0.844,78,107.0
YNW Melly,2fSW54bA6x2iWePU7rpCiP,Mama Cry,0.0739,0.543,0.492,0.0,7,0.11,-7.432,1,0.156,220.099,4,0.107,78,231.0
Morat,1mlGScrDQqHqmhdIqE8MmA,Besos En Guerra,0.126,0.69,0.973,0.0,2,0.101,-3.588,1,0.0492,143.957,4,0.772,78,232.0
Sech,5O3cRP4ZHC9vvVIHtET1f0,Qué Más Pues,0.065,0.563,0.565,0.000169,8,0.0855,-5.514,0,0.376,169.841,4,0.818,78,204.0
Leslie Grace,31M5m42C3EGlbydf9XB5to,Duro y Suave,0.111,0.769,0.721,5.9e-05,10,0.0505,-4.483,0,0.153,94.978,4,0.618,78,208.0
Quavo,1rlIrbWboTRGeKfHhgbJRZ,FLIP THE SWITCH (feat. Drake),0.129,0.853,0.637,0.0,3,0.267,-5.924,0,0.331,86.048,4,0.496,78,156.0
Nipsey Hussle,4iVD0fTHGxV9JWloujsL3s,Double Up (feat. Belly and Dom Kennedy) - Bonus Track,0.0544,0.604,0.436,0.000242,2,0.162,-8.32,1,0.188,107.978,4,0.239,78,361.0
Luis Fonsi,0mlAOSILGRys2IbvyOT5VJ,Échame La Culpa,0.0391,0.733,0.897,0.0,0,0.117,-3.652,1,0.0389,96.006,4,0.649,78,174.0
Khalid,12VqHHz4wvVcnEdSivjLeQ,Alive,0.832,0.386,0.406,0.0597,11,0.171,-10.419,1,0.0425,78.616,4,0.205,78,177.0
OneRepublic,3T4UodGkfZObJ43RtA5KFU,Connection,0.000837,0.611,0.602,0.0,5,0.112,-4.89,1,0.0437,168.154,4,0.624,78,148.0
David Guetta,0tgbSxoFjZ20MjfoKwWevV,Your Love,0.0997,0.571,0.937,0.496,2,0.125,-2.682,0,0.0336,125.027,4,0.512,78,186.0
ScHoolboy Q,01DOm09B2AbiTARAbXVI6g,CHopstix (with Travis Scott),0.0391,0.958,0.6,0.0,9,0.274,-6.996,0,0.118,127.933,4,0.607,78,181.0
YBN Cordae,6fIMvZ2JA9kuQG8IuDgWMM,Have Mercy,0.0309,0.772,0.385,0.0,0,0.647,-8.037,0,0.324,137.962,4,0.362,78,189.0
6ix9ine,6o79O9qBP3OAkWOXajAQIS,WAKA (feat. A Boogie Wit da Hoodie),0.0834,0.772,0.812,0.0,0,0.115,-3.995,0,0.153,97.407,4,0.655,78,129.0
Takeoff,1B4gJRq61xTs6r1O0Uq2iY,Casper,0.525,0.921,0.607,1.12e-06,1,0.123,-7.397,1,0.209,140.071,4,0.753,78,197.0
21 Savage,0hPLZrnDgtKxrym1BHjDhd,can't leave without it,0.111,0.872,0.591,0.0,6,0.144,-6.952,0,0.359,131.982,4,0.696,78,205.0
Eminem,58QhkbaAkLFnn7JwAnAato,Fall,0.227,0.83,0.546,0.0,1,0.112,-5.716,1,0.295,182.973,4,0.535,78,262.0
Rae Sremmurd,0TCnOEVeLQMXOUrpPlM7uY,Guatemala - From Swaecation,0.185,0.849,0.699,0.00118,4,0.0954,-5.193,0,0.0574,100.989,4,0.0778,78,256.0
6ix9ine,4m5Cd9kAbIxg6t9sMrQWtk,TIC TOC (feat. Lil Baby),0.0115,0.82,0.691,0.0,6,0.344,-6.646,0,0.0723,142.027,4,0.683,78,136.0
Trippie Redd,6yz0Jndhv0QjKdpcEMbOjz,Shake It Up,0.128,0.776,0.608,0.0,10,0.0932,-6.478,0,0.104,156.025,4,0.402,78,117.0
Manuel Turizo,3RD0PGolM0mETGHaprwgMn,Culpables,0.94,0.573,0.31,5.65e-06,3,0.198,-11.134,1,0.296,177.601,4,0.764,78,234.0
Angèle,06O3hxudc6V0BOuoCFSy71,Tout oublier,0.493,0.692,0.542,2.75e-06,11,0.247,-7.9,0,0.197,105.005,4,0.285,78,202.0
21 Savage,4paAidoE8VAemwU4jgCc6l,all my friends,0.171,0.713,0.62,1.16e-06,0,0.118,-4.513,1,0.0422,130.09,4,0.206,78,212.0
La Adictiva Banda San José de Mesillas,45sVRPegWSGpIcsrDoaaCY,En Peligro de Extinción,0.219,0.709,0.483,2.33e-06,0,0.241,-3.734,1,0.0281,123.566,4,0.834,78,234.0
Ariana Grande,70khXICDeTTxgYtw3EysKH,sweetener,0.248,0.721,0.459,0.0,4,0.212,-6.408,1,0.032,119.914,4,0.46,78,208.0
lovelytheband,6XcfKZvJio9Z0fQy11GnNX,broken,0.00175,0.666,0.728,4.26e-06,7,0.0429,-5.808,1,0.0419,122.996,4,0.51,78,205.0
Ruel,2pyjbGTpJCPjMYwCbdymiF,Dazed & Confused,0.102,0.688,0.5,0.0,2,0.355,-7.411,1,0.138,127.906,3,0.418,78,190.0
Lil Tjay,3OKjDHmSJVKOn6V4hCR8bq,Brothers,0.695,0.677,0.421,0.0,2,0.139,-10.19,0,0.14,85.332,5,0.609,78,210.0
Justin Timberlake,1LhMopPAallLeaeNutqbgS,Say Something,0.103,0.707,0.632,1.09e-05,10,0.0841,-7.031,1,0.0789,97.04,4,0.372,78,279.0
Melim,5U28PY9MekLyCBYtLHGQpe,Meu Abrigo,0.214,0.658,0.572,0.0,3,0.125,-7.527,1,0.0304,92.011,4,0.741,78,231.0
Sia,6EMsxZwsgTOLgWNdxtCIzQ,Thunderclouds,0.0085,0.691,0.716,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,0.507,78,187.0
Nicky Jam,6JjPBQfI2Y8nIjnm65X6Pw,X - Remix,0.0561,0.663,0.696,3.77e-05,9,0.0778,-4.957,0,0.103,180.113,4,0.738,78,236.0
MK,4M8x1TR36VMQMFMbGCdoyA,Back & Forth,0.0181,0.684,0.816,0.0,10,0.0222,-5.211,0,0.0322,121.993,4,0.702,78,196.0
Logic,3e7Y6sfFlIdBMJhX7wpqVO,44 More,0.0635,0.829,0.589,0.0,1,0.113,-7.055,1,0.202,139.971,4,0.233,78,189.0
Kanye West,3U21A07gAloCc4P7J8rxcn,All Mine,0.123,0.925,0.31,0.0,11,0.0931,-6.531,0,0.291,121.927,4,0.291,78,146.0
The 1975,3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),0.000297,0.618,0.824,6.87e-05,1,0.0649,-5.316,1,0.0301,121.238,4,0.598,78,248.0
Twenty One Pilots,1E1uGhNdBe6Dddbgs2KqtZ,Jumpsuit,0.00849,0.62,0.61,0.162,11,0.205,-8.329,0,0.0373,127.052,4,0.235,78,239.0
Daddy Yankee,6U2NuJILEOEpW2tVCuqKHb,Dura - Remix,0.188,0.772,0.803,0.0,1,0.434,-3.035,1,0.0468,94.981,4,0.853,78,242.0
R3HAB,7IMGshuSNOXHgmboboPpIH,BAD!,0.309,0.701,0.816,7.79e-05,8,0.153,-5.95,1,0.0608,125.068,4,0.316,78,173.0
Lady Gaga,4A7EkKijzA4ryEoCRWJzdG,I'll Never Love Again - Film Version,0.763,0.451,0.34,2.49e-06,7,0.135,-7.466,1,0.031,110.502,4,0.221,78,281.0
Martin Garrix,7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),0.0156,0.594,0.722,0.0,4,0.0667,-5.751,0,0.0398,127.877,4,0.407,78,200.0
Lukas Graham,0OCRwXbQRdOZ1OtB4Imsp1,Love Someone,0.172,0.538,0.409,0.0,9,0.11,-6.581,0,0.0505,171.838,4,0.265,78,205.0
Greeicy,3tOmzBrWaHg97FKgsqhhEd,Destino,0.0105,0.708,0.761,8.51e-06,0,0.0462,-3.02,1,0.093,188.124,4,0.71,78,180.0
Cosculluela,0r9d60ZYPAlFHq8qnUtkXN,Madura (feat. Bad Bunny),0.138,0.878,0.555,1.34e-06,1,0.151,-7.639,0,0.202,88.029,4,0.751,78,191.0
CNCO,3cR5ZtQ4JqGj4VHBb1gvFf,Hey DJ - Remix,0.0918,0.564,0.89,0.0,5,0.0819,-4.286,1,0.107,180.112,4,0.636,77,189.0
FISHER,6ho0GyrWZN3mhi9zVRW7xi,Losing It,0.00182,0.76,0.964,0.7,2,0.0974,-5.844,1,0.0576,125.0,4,0.641,77,248.0
Jonas Blue,3nhmni2lW0t0eVBXEQAAyF,Perfect Strangers,0.39,0.73,0.861,0.0,1,0.213,-4.1,1,0.0451,117.965,4,0.704,77,197.0
Rich The Kid,2VGD6mGeuv6aORaU0vKsHB,Tic Toc (with Tory Lanez),0.0414,0.78,0.635,0.0,1,0.109,-4.269,1,0.112,169.978,4,0.182,77,150.0
Panic! At The Disco,76vMKwFtdDDCLcM6zXybjB,Say Amen (Saturday Night),0.167,0.491,0.867,0.0,6,0.458,-2.313,0,0.103,167.965,4,0.602,77,189.0
Roddy Ricch,7uDmtMSHiwHt4SXqxbYqIr,Every Season,0.0672,0.961,0.708,0.0,5,0.117,-5.524,0,0.287,130.0,4,0.582,77,215.0
Post Malone,5lZZmityu9TAjNvSY6GLhR,Zack And Codeine,0.143,0.742,0.84,0.0,5,0.133,-5.198,0,0.0471,138.032,4,0.287,77,204.0
Rodney Atkins,2BgunkkepMPFpArQj1Dx5s,Caught Up In The Country,0.00719,0.564,0.904,0.0,7,0.528,-3.808,1,0.0582,124.102,4,0.637,77,161.0
Mac Miller,39NDBdU5Xkm5pCFGa5kZtI,Ladders,0.236,0.802,0.463,0.00531,8,0.105,-8.379,1,0.162,103.961,4,0.291,77,287.0
Anitta,1KFN3kB4hc6r7ILpifFsqf,Veneno,0.046,0.792,0.768,3.39e-06,4,0.067,-5.074,0,0.107,89.917,4,0.295,77,158.0
Kodak Black,4KX8vXbouybtUptEyYxtIk,MoshPit (feat. Juice WRLD),0.394,0.769,0.627,0.0,7,0.106,-4.064,1,0.262,157.938,4,0.49,77,164.0
A$AP Rocky,2aPTvyE09vUCRwVvj0I8WK,Sundress,0.176,0.721,0.704,3.71e-06,6,0.143,-6.364,1,0.0606,125.004,4,0.735,77,158.0
Super Yei,6t94PGXYAuo9GbJEnMpPcW,La Forma en Que Me Miras,0.149,0.656,0.662,8e-06,1,0.16,-1.387,1,0.191,189.983,4,0.573,77,307.0
Karol G,38QmUDpkoYlNbMKvpvAsrE,Mi Cama - Remix,0.299,0.815,0.784,0.0,9,0.0958,-4.423,1,0.0738,162.958,4,0.832,77,196.0
LANY,3D110t9ctcoOoylXsc3iR8,Thick And Thin,0.059,0.697,0.551,0.0,5,0.0762,-6.179,0,0.0282,99.996,4,0.339,77,212.0
Jubel,5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight,0.27,0.659,0.617,0.0,11,0.187,-5.862,0,0.0649,119.858,4,0.187,77,164.0
Quavo,33tNYw9oMtSkGe27NpgS64,W O R K I N M E,0.182,0.79,0.629,7.06e-06,8,0.338,-4.055,1,0.142,170.023,4,0.267,77,170.0
Reik,3NncP0ajz9lqYAZcQD7Bpo,Duele,0.0356,0.684,0.842,0.0,7,0.204,-4.54,0,0.201,174.051,4,0.483,77,238.0
Eminem,28FGV3ORH14MYORd7s5dlU,Not Alike (feat. Royce Da 5'9),0.0692,0.904,0.756,0.0,10,0.339,-3.746,1,0.32,140.005,4,0.342,77,288.0
Nightcall,6JflMse23AqmddXJnGiEVJ,Let You Go,0.163,0.755,0.769,0.00402,10,0.36,-5.569,1,0.0399,114.011,4,0.416,77,181.0
Trippie Redd,0AcicReEGm1qcENjqzh1Tg,Love Scars 3,0.136,0.544,0.524,0.0,8,0.106,-7.914,1,0.0621,81.982,4,0.117,77,129.0
Julia Michaels,2OvV4NjEBRE9v8Oo7QeUCq,Jump (with Trippie Redd),0.25,0.654,0.547,0.0,10,0.0961,-6.598,1,0.127,173.981,4,0.507,77,208.0
Young Thug,1Jl21sidRpEdlVBvYbssLx,Sin (feat. Jaden Smith),0.00544,0.889,0.385,0.0,11,0.274,-11.767,0,0.165,125.995,4,0.235,77,203.0
Sia,3qGDwGqdyFq3faUU4BmhdY,"Genius (with Sia, Diplo & Labrinth)",0.0864,0.622,0.621,9.8e-05,11,0.121,-4.924,0,0.129,158.946,4,0.567,77,213.0
Dave,59PUOc7B0WCNNx8Nr4qaA4,Streatham,0.496,0.892,0.621,0.0,2,0.109,-7.67,1,0.0949,124.015,4,0.638,77,206.0
Ari Lennox,1CVAENDG5VY05pEHh0ViXL,Shea Butter Baby (with J. Cole),0.134,0.702,0.614,0.00391,0,0.173,-4.385,1,0.0786,155.173,4,0.047,77,211.0
Why Don't We,2N2s2s2w0jmSIPNZcm8Jnr,Hooked,0.0941,0.623,0.624,0.0,1,0.119,-5.469,1,0.0595,180.016,4,0.347,77,205.0
Syn Cole,7p4zGB2Xj1hs7eoJU79YrV,Getaway - VIP Mix,0.0127,0.71,0.842,0.0,6,0.155,-3.156,1,0.0428,124.119,4,0.761,77,190.0
Masego,51rPRW8NjxZoWPPjnRGzHw,Tadow,0.669,0.704,0.487,8.64e-05,9,0.111,-6.407,0,0.0604,121.726,4,0.313,77,302.0
James TW,6r3JPmyGO3Gbpyx1FD5txL,Say Love,0.118,0.752,0.449,1.29e-06,1,0.354,-7.541,1,0.0594,84.029,4,0.549,77,219.0
Alec Benjamin,7pT6WSg4PCt4mr5ZFyUfsF,If We Have Each Other,0.698,0.656,0.577,0.0,10,0.296,-5.566,0,0.0802,173.094,4,0.861,77,182.0
Aitana,2b3JxLi8KAiOsD8ehnOxDZ,Vas A Quedarte,0.795,0.395,0.508,3.63e-06,7,0.0627,-3.522,1,0.0326,89.859,4,0.168,77,226.0
David Bisbal,7ojH6H4wE6XJNgzU4uvNc8,A Partir De Hoy,0.186,0.652,0.857,0.0,6,0.377,-5.044,1,0.0676,163.963,4,0.504,77,197.0
Rombai,22sESxzbY1O1E19xjOTaYf,Me Voy,0.214,0.531,0.752,0.0,9,0.145,-3.33,0,0.2,192.443,4,0.884,77,178.0
Mamamoo,6E7jAJN2e3znSHyPCdQqx8,gogobebe,0.114,0.704,0.787,0.0,0,0.228,-3.113,1,0.082,96.929,4,0.707,77,196.0
Maluma,2XVilv6s9GETnw9PG4T9Mz,El Préstamo,0.205,0.74,0.74,0.0,5,0.107,-3.647,0,0.0686,93.95,4,0.717,77,220.0
Juice WRLD,6QNFQJKlZUKr0xlGZ74CZJ,Rich And Blind,0.0102,0.638,0.624,0.0,10,0.0944,-5.37,1,0.0798,159.937,4,0.445,77,229.0
Post Malone,688QpQAwqsLdBR6lr13wK1,Same Bitches (feat. G-Eazy & YG),0.379,0.727,0.774,2.47e-06,10,0.114,-5.246,0,0.0588,99.932,4,0.211,77,212.0
ZAYN,1V1NpX9DlBb9koXof9nIBF,Good Years,0.55,0.638,0.411,0.0,2,0.141,-5.979,1,0.042,96.969,4,0.158,77,180.0
Ozuna,2SbzdGpOKlH3HIAGTWTbwU,La Modelo,0.241,0.574,0.734,0.00806,1,0.0961,-2.697,1,0.0728,98.023,4,0.769,77,256.0
Post Malone,5ffntNJnJOeFv7b7DCd0Bw,Takin' Shots,0.597,0.767,0.625,0.0,5,0.409,-6.193,1,0.0836,120.092,4,0.577,77,217.0
KIDS SEE GHOSTS,4RVbK6cV0VqWdpCDcx3hiT,Reborn,0.339,0.585,0.597,0.0404,0,0.195,-7.499,1,0.037,100.051,4,0.227,77,325.0
December Avenue,5nMKJJ5Rl6X1yn58aVeICO,Bulong,0.0319,0.5,0.728,0.0,9,0.0782,-5.472,0,0.0313,134.877,4,0.351,77,270.0
Lil Skies,0Qd2KYCmwGYiTF3A0opS6b,Real Ties,0.0599,0.819,0.616,0.0,1,0.143,-5.534,1,0.167,87.493,4,0.524,77,143.0
Sigala,5xzCzOAOfRi4DOttSzvznR,Lullaby,0.0784,0.725,0.834,1.27e-05,5,0.0834,-3.913,0,0.037,120.026,4,0.859,77,204.0
Lauv,4fFfyouye6vrX9o9z4PVMu,Never Not,0.693,0.47,0.221,0.0,5,0.104,-9.243,1,0.0371,133.714,4,0.264,77,208.0
Ski Mask The Slump God,4rgwri7LajWVZvdj2N81SS,Catch Me Outside,0.165,0.943,0.677,0.0,7,0.327,-6.033,1,0.246,112.001,4,0.615,77,146.0
Cardi B,2Yl4OmDby9iitgNWZPwxkd,Be Careful,0.0256,0.82,0.568,0.0,6,0.0952,-8.23,0,0.411,152.279,4,0.535,77,211.0
flora cash,0pdKRp2sUthTPe7RLWpPqQ,You're Somebody Else,0.841,0.713,0.452,0.0038,1,0.105,-9.638,1,0.0295,102.963,4,0.235,77,219.0
Quavo,33tNYw9oMtSkGe27NpgS64,WORKIN ME,0.182,0.79,0.629,7.06e-06,8,0.338,-4.055,1,0.142,170.023,4,0.267,77,170.0
Cardi B,0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi (feat. 21 Savage),0.00111,0.908,0.524,0.000678,1,0.383,-7.955,1,0.181,138.015,4,0.109,77,224.0
CHUNG HA,0xq4ZTcmwBfkPGo4RRKmMe,Gotta Go,0.0741,0.53,0.829,0.0,3,0.0993,-2.526,0,0.0445,101.85,4,0.423,77,222.0
Bishop Briggs,3mRLHiSHYtC8Hk7bzZdUs1,River,0.302,0.733,0.477,2.97e-06,2,0.0579,-6.737,0,0.0687,62.507,4,0.545,77,216.0
Jess Glynne,6X6SdJzxyw7GzxwP2fr9WV,All I Am,0.0445,0.74,0.669,0.0,0,0.184,-5.199,1,0.0373,122.007,4,0.536,77,219.0
Noah Kahan,7vA2Y79Q4bBqdzBCfHeGEe,Hurt Somebody (With Julia Michaels),0.338,0.633,0.559,0.0,6,0.262,-5.135,1,0.313,114.983,4,0.473,77,169.0
LANY,7GbAp0HKPQW7WnFJAzMoRk,Thru These Tears,0.154,0.711,0.517,0.0,11,0.149,-7.695,1,0.0391,119.945,4,0.294,77,205.0
Shawn Mendes,5wxurz8J6YlyQRNnGN8zXS,Nervous,0.0404,0.841,0.623,0.0,0,0.126,-6.76,1,0.0776,121.983,4,0.744,77,164.0
James Blake,4cQrSREMqBSvJ8ZzBZjVb8,Mile High (feat. Travis Scott & Metro Boomin),0.403,0.754,0.37,6.22e-05,6,0.107,-9.854,0,0.12,114.941,4,0.228,77,194.0
Bryant Myers,0sPTfDSZgE3KvcvqaKPtEx,Tanta Falta,0.135,0.856,0.728,1e-06,7,0.2,-3.497,1,0.0916,89.999,4,0.797,77,181.0
Netsky,5pzeevBDvU6GVXqUKoiYDX,I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne),0.23,0.709,0.784,0.0,9,0.147,-3.182,0,0.1,97.007,4,0.584,77,168.0
Alvaro Soler,1BFmBgVOnLy3Ekrxz1lBOK,La Cintura,0.0201,0.706,0.845,0.0,6,0.358,-4.102,0,0.0692,100.015,4,0.742,77,205.0
J Balvin,7COfe3P7KgfwDwIRB8LIDw,Mi Gente,0.0168,0.548,0.704,2.25e-05,11,0.143,-4.838,0,0.0777,104.666,4,0.288,77,185.0
Lil Baby,2bSk87AVkCIIC3Bcligq1z,Life Goes On,0.0021,0.716,0.541,0.0,1,0.115,-7.909,1,0.149,139.978,4,0.387,77,247.0
Bad Bunny,3ITvHA9zhZZdBJsOsAUegF,Amorfoda,0.983,0.727,0.461,7.86e-05,9,0.0796,-7.527,0,0.0749,148.129,3,0.198,77,156.0
Cardi B,5DfWF0jqMgZDCiu9zJENTA,Ring (feat. Kehlani),0.049,0.767,0.543,0.0,1,0.115,-7.881,0,0.103,106.029,4,0.485,77,177.0
ScHoolboy Q,4LmAnpjlhWTahvRkYR8xJa,X (with 2 Chainz & Saudi),0.0201,0.768,0.471,0.0,2,0.268,-8.406,1,0.259,131.023,4,0.405,77,267.0
Tom Walker,2oVoSgGAlog02WQ2pLCxcT,Now You're Gone (feat. Zara Larsson),0.629,0.644,0.721,7.52e-05,9,0.146,-8.495,0,0.431,101.503,4,0.233,77,212.0
Eminem,2XTquzYQAdT1Hk78bOUwsv,Greatest,0.0441,0.809,0.737,0.0,1,0.341,-5.186,1,0.108,80.025,4,0.367,77,227.0
Years & Years,01k24g94i1JvkFLQmVEdCd,If You're Over Me,0.0615,0.647,0.853,0.0,8,0.062,-4.516,1,0.0904,103.846,4,0.618,77,189.0
Offset,4W9XGjEUVG9junR70FOLii,Lick,0.172,0.959,0.539,0.0,4,0.108,-6.611,0,0.0958,103.0,4,0.657,77,205.0
P!nk,0oagwWkGlBoACUuKvTmqZV,A Million Dreams,0.272,0.312,0.499,0.0,7,0.0901,-6.282,1,0.0397,148.173,4,0.191,77,274.0
Steve Aoki,52EB2Gk1nkxZmbomJOXUde,Are You Lonely (feat. ISÁK),0.0214,0.517,0.793,0.00046,6,0.0892,-5.851,0,0.0367,90.06,4,0.176,77,157.0
Sigrid,1oLSje4Ot5qRUq8FqYeXOl,Don’t Feel Like Crying,0.156,0.749,0.814,0.0,5,0.0673,-3.769,0,0.0404,119.964,4,0.715,77,157.0
Ruben,4l6boTiX3Erh3HYpKOa0D6,Lay By Me,0.873,0.461,0.195,0.0,10,0.11,-7.301,1,0.0352,110.193,4,0.381,77,171.0
This Band,50hVyhZM4nvizfrQe38F3l,Hindi Na Nga,0.0877,0.396,0.413,2.95e-05,7,0.124,-11.566,1,0.0334,136.818,4,0.108,77,282.0
Joyner Lucas,30z4LVkScpeNhwHFIB8Ewa,I Love,0.274,0.671,0.565,6.51e-05,11,0.37,-7.401,0,0.16,150.014,4,0.561,77,210.0
6ix9ine,6k2iq1yULhXILe0i8xQqPF,STOOPID (feat. Bobby Shmurda),0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.832,77,152.0
Hwa Sa,6qyz1KOlGJsKYJ4ZsRmRSD,TWIT,0.122,0.679,0.813,2.83e-06,5,0.263,-3.367,0,0.199,136.067,4,0.584,77,191.0
Roddy Ricch,4SWWe2OYC4mqf40Gc2RSdl,Down Below,0.036,0.926,0.454,0.000422,6,0.0896,-9.932,1,0.0732,119.969,4,0.34,77,224.0
Bazzi,5TVirkSwFEXF1nLJEebe2I,Beautiful,0.214,0.666,0.677,0.0,2,0.0979,-5.743,1,0.0326,100.014,4,0.178,77,178.0
A Boogie Wit da Hoodie,3UhRsQVrELOATEiY7E9X2T,Come Closer (feat. Queen Naija),0.22,0.741,0.556,0.0,7,0.0981,-6.647,0,0.0947,140.056,4,0.616,77,157.0
Ellie Goulding,4zb3kFL9fXrrfTwIY4CcDy,Flux,0.834,0.518,0.465,0.0,0,0.203,-5.903,1,0.0273,93.024,4,0.302,77,230.0
Beret,4S6gJt4RYR34t4sjW8wEah,Lo siento,0.576,0.419,0.407,0.0,11,0.138,-9.011,0,0.0446,79.839,4,0.309,77,230.0
Imagine Dragons,2bzitsPcImYC6DZWvvLCQi,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",0.000479,0.634,0.662,0.00142,6,0.111,-7.543,1,0.0325,90.011,4,0.244,77,211.0
Juice WRLD,4rWC4tiO4NCwRHdh6vyu6b,Big,0.0628,0.768,0.641,0.0,11,0.0912,-6.197,0,0.114,144.963,4,0.231,77,224.0
Jubël,5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight,0.27,0.659,0.617,0.0,11,0.187,-5.862,0,0.0649,119.858,4,0.187,77,164.0
DaBaby,3WyRgi8CzQnhzO0xw79tTS,Goin Baby,0.128,0.755,0.772,0.0,6,0.157,-5.585,1,0.4,132.906,4,0.678,77,142.0
Stray Kids,4WuKHgxdCJsaOBIh7yndty,MIROH,0.00911,0.563,0.979,0.0,9,0.249,-3.104,1,0.104,126.063,4,0.503,77,208.0
Offset,59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),0.228,0.919,0.622,4.24e-06,1,0.122,-7.384,1,0.0997,140.022,4,0.424,77,206.0
Kenny Man,3EwnwCYCO2mnCoYj5NLhER,Ni Gucci Ni Prada - Remix,0.245,0.81,0.756,0.0,2,0.358,-6.07,1,0.0969,105.005,4,0.919,77,213.0
